refund_request_id,order_id,payment_id,customer_id,decision_time,reason_code,claimed_refund_amount_paise,gateway_authorized_execution_amount_paise,requested_quantity,returnless_requested,evidence_provided,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated,partition,lane
v2_rr_0004416,ord_0015434,v2_pay_0004416,cus_69708fd920ca9805,2010-10-13T18:52:51.608996277Z,not_received,10837288,10837288,567,True,False,False,unusual_legitimate_purchase,2010-10-27T18:52:51.608996277Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004417,ord_0014550,v2_pay_0004417,cus_2e421476f22752b1,2010-10-13T19:06:59.947816132Z,size,20130,20130,1,False,True,False,routine_legitimate,2010-10-30T19:06:59.947816132Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004418,ord_0014199,v2_pay_0004418,cus_9b22cd6e66713b80,2010-10-13T20:27:01.261430901Z,damaged,803432,803432,119,False,True,True,peer_deviation,2010-10-28T20:27:01.261430901Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004419,ord_0015503,v2_pay_0004419,cus_a48b336ea3cf4dc6,2010-10-13T23:40:35.040702232Z,damaged,2194146,2194146,425,False,True,False,routine_legitimate,2010-11-05T23:40:35.040702232Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004420,ord_0015422,v2_pay_0004420,cus_df921be8d7056452,2010-10-13T23:40:39.160720837Z,missing,751975,751975,20,True,False,True,claim_timing,2010-11-05T23:40:39.160720837Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004421,ord_0014157,v2_pay_0004421,cus_782464bd48594545,2010-10-13T23:55:06.759190749Z,missing,690000,690000,26,False,True,False,routine_legitimate,2010-11-03T23:55:06.759190749Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004422,ord_0014883,v2_pay_0004422,cus_3781a4e73580edfa,2010-10-13T23:58:43.904203396Z,size,148578,148578,10,False,True,False,routine_legitimate,2010-10-31T23:58:43.904203396Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004423,ord_0014904,v2_pay_0004423,cus_83e4a0b706dee4d1,2010-10-14T03:13:20.394199310Z,size,2324378,2324378,155,False,False,False,routine_legitimate,2010-10-30T03:13:20.394199310Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004424,ord_0014873,v2_pay_0004424,cus_66ad5b94049a0648,2010-10-14T03:34:44.844842096Z,damaged,16963453,16963453,909,False,True,False,routine_legitimate,2010-10-31T03:34:44.844842096Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004425,ord_0013979,v2_pay_0004425,cus_fb74ad721206e04c,2010-10-14T05:03:50.394792260Z,other,1409094,1409094,65,False,False,False,routine_legitimate,2010-11-01T05:03:50.394792260Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004426,ord_0014980,v2_pay_0004426,cus_b076ab1642ca3a48,2010-10-14T06:00:17.160334775Z,not_received,235745,235745,9,False,True,True,claim_reason_inconsistency,2010-10-28T06:00:17.160334775Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004427,ord_0014867,v2_pay_0004427,cus_08d0ea28e49e042b,2010-10-14T07:15:32.509780820Z,missing,4152215,4152215,161,False,True,False,routine_legitimate,2010-11-04T07:15:32.509780820Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004428,ord_0014605,v2_pay_0004428,cus_69519ceb893dd7c6,2010-10-14T09:38:17.397490630Z,other,936937,936937,42,False,False,False,missing_evidence,2010-10-30T09:38:17.397490630Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004429,ord_0015336,v2_pay_0004429,cus_6f7797d29a32c392,2010-10-14T09:46:51.667331558Z,missing,943109,943109,174,False,True,False,routine_legitimate,2010-11-03T09:46:51.667331558Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004430,ord_0015120,v2_pay_0004430,cus_20f17b9d6706f69e,2010-10-14T10:19:31.011399472Z,missing,3068064,3068064,65,True,False,False,verifier_unavailable,2010-10-30T10:19:31.011399472Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004431,ord_0015058,v2_pay_0004431,cus_a7d3df59d4786bb2,2010-10-14T10:30:46.222137338Z,other,796913,796913,52,False,True,False,routine_legitimate,2010-11-03T10:30:46.222137338Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004432,ord_0015561,v2_pay_0004432,cus_abb46254769b1bd1,2010-10-14T11:56:59.329715310Z,missing,3402233,3402233,166,False,True,False,routine_legitimate,2010-11-06T11:56:59.329715310Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004433,ord_0015249,v2_pay_0004433,cus_07fe34dcf05e84cf,2010-10-14T12:31:15.643397371Z,size,974519,974519,58,False,False,False,routine_legitimate,2010-11-04T12:31:15.643397371Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004434,ord_0015199,v2_pay_0004434,cus_75466ed9e3f6a6ef,2010-10-14T14:41:07.979779491Z,damaged,1922589,1922589,287,False,False,False,routine_legitimate,2010-10-28T14:41:07.979779491Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004435,ord_0014953,v2_pay_0004435,cus_9232e32b08e83e9e,2010-10-14T15:35:37.055508177Z,damaged,431472,431472,10,True,True,False,routine_legitimate,2010-11-05T15:35:37.055508177Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004436,ord_0015066,v2_pay_0004436,cus_1561a1fb84e5e0da,2010-10-14T17:07:01.613360918Z,not_received,138092,138092,2,False,True,False,routine_legitimate,2010-11-06T17:07:01.613360918Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004437,ord_0014518,v2_pay_0004437,cus_84781149a39b7b97,2010-10-14T18:12:31.683713425Z,damaged,484447,484447,15,True,True,True,supporting_entity_pattern,2010-10-28T18:12:31.683713425Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004438,ord_0014086,v2_pay_0004438,cus_97e181905b26fe22,2010-10-14T19:39:25.626559517Z,damaged,1367509,1367509,35,False,True,False,routine_legitimate,2010-10-30T19:39:25.626559517Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004439,ord_0015479,v2_pay_0004439,cus_413e22becd9dcce3,2010-10-14T23:07:42.517693846Z,damaged,1774165,1774165,173,False,True,False,routine_legitimate,2010-10-31T23:07:42.517693846Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004440,ord_0014326,v2_pay_0004440,cus_54cde5dbb60a5dcc,2010-10-14T23:15:18.907016895Z,damaged,2055993,2055993,41,False,True,False,routine_legitimate,2010-10-30T23:15:18.907016895Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004441,ord_0014299,v2_pay_0004441,cus_be07979c57d163d7,2010-10-15T02:19:18.505540336Z,not_received,1044252,1044252,66,True,False,True,cross_category_escalation,2010-11-05T02:19:18.505540336Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004442,ord_0014648,v2_pay_0004442,cus_6d397357650573e3,2010-10-15T02:42:45.753529143Z,damaged,3108729,3108729,82,False,True,False,genuine_product_defect_burst,2010-10-31T02:42:45.753529143Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004443,ord_0014621,v2_pay_0004443,cus_eeee187655ff2282,2010-10-15T02:53:29.880319414Z,missing,2081434,2081434,305,False,True,False,routine_legitimate,2010-10-31T02:53:29.880319414Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004444,ord_0015848,v2_pay_0004444,cus_2dec913a1f307b92,2010-10-15T03:54:43.169941958Z,not_received,1206696,1206696,135,False,False,False,routine_legitimate,2010-10-30T03:54:43.169941958Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004445,ord_0015704,v2_pay_0004445,cus_8d7fdee4cc207bc3,2010-10-15T04:44:26.157563523Z,missing,3913858,3913858,298,False,True,False,routine_legitimate,2010-11-02T04:44:26.157563523Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004446,ord_0014833,v2_pay_0004446,cus_9e244eba4adb06a2,2010-10-15T06:13:47.631471891Z,damaged,3608442,3608442,251,False,False,False,routine_legitimate,2010-11-04T06:13:47.631471891Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004447,ord_0015624,v2_pay_0004447,cus_dea3bd67c30b65a5,2010-10-15T07:52:58.235948835Z,damaged,147897,147897,8,False,True,False,routine_legitimate,2010-11-02T07:52:58.235948835Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004448,ord_0014824,v2_pay_0004448,cus_f23a0d13409a79f5,2010-10-15T11:26:38.078537484Z,damaged,2350031,2350031,112,False,True,False,high_value_loyal_customer,2010-11-05T11:26:38.078537484Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004449,ord_0015772,v2_pay_0004449,cus_3ce7abedb0143a18,2010-10-15T11:28:21.130389940Z,not_received,6861779,6861779,296,False,True,False,routine_legitimate,2010-11-01T11:28:21.130389940Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004450,ord_0014236,v2_pay_0004450,cus_3b10abb1c0d63cfa,2010-10-15T12:00:31.923163016Z,size,1507548,1507548,72,True,True,False,first_time_refund,2010-11-02T12:00:31.923163016Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004451,ord_0014338,v2_pay_0004451,cus_22d98ceb9baab3a9,2010-10-15T12:23:02.354561839Z,missing,2434898,2434898,242,False,True,False,routine_legitimate,2010-11-04T12:23:02.354561839Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004452,ord_0014788,v2_pay_0004452,cus_aef76c80dc26878a,2010-10-15T13:26:46.309072585Z,size,4209862,4209862,57,False,True,False,cold_start_customer,2010-11-07T13:26:46.309072585Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004453,ord_0014385,v2_pay_0004453,cus_168e3cd2ae6b621c,2010-10-15T16:33:25.877025211Z,missing,183153,183153,10,False,False,False,unusual_legitimate_purchase,2010-11-03T16:33:25.877025211Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004454,ord_0015191,v2_pay_0004454,cus_a6a4b95cb3006292,2010-10-15T18:05:34.865351908Z,damaged,1390867,1390867,75,False,False,True,evidence_inconsistency,2010-11-05T18:05:34.865351908Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004455,ord_0015263,v2_pay_0004455,cus_f2ae5e2a6e9311fe,2010-10-15T20:32:06.622468470Z,damaged,1152750,1152750,60,False,True,False,routine_legitimate,2010-11-07T20:32:06.622468470Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004456,ord_0014290,v2_pay_0004456,cus_cf692c3d87a3337b,2010-10-15T21:16:03.097976326Z,other,123785,123785,6,True,False,False,missing_evidence,2010-11-02T21:16:03.097976326Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004457,ord_0015402,v2_pay_0004457,cus_5075e994461c902a,2010-10-15T21:33:24.432065665Z,missing,358080,358080,93,True,False,False,routine_legitimate,2010-11-05T21:33:24.432065665Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004458,ord_0015430,v2_pay_0004458,cus_d36a0ef6d3aad8dd,2010-10-15T23:19:51.105594884Z,missing,685945,685945,30,False,True,True,serial_false_claim,2010-11-04T23:19:51.105594884Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004459,ord_0015560,v2_pay_0004459,cus_9ec4954d16b7f75f,2010-10-16T00:26:23.121785818Z,missing,1692210,1692210,49,True,True,True,repeated_claim_pattern,2010-11-05T00:26:23.121785818Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004460,ord_0015070,v2_pay_0004460,cus_1d7b66a324f5dfb6,2010-10-16T02:08:40.406387293Z,size,780981,780981,9,False,True,False,routine_legitimate,2010-11-04T02:08:40.406387293Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004461,ord_0015011,v2_pay_0004461,cus_aed8c47b9a668145,2010-10-16T02:09:14.590077831Z,other,4310432,4310432,102,False,False,False,routine_legitimate,2010-11-06T02:09:14.590077831Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004462,ord_0015625,v2_pay_0004462,cus_68a39596d4d60cba,2010-10-16T02:18:50.386461942Z,size,1455514,1455514,50,False,True,False,routine_legitimate,2010-11-08T02:18:50.386461942Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004463,ord_0015935,v2_pay_0004463,cus_cae8559afa269ce8,2010-10-16T02:21:37.486053782Z,damaged,2310720,2310720,234,True,False,False,verifier_unavailable,2010-10-30T02:21:37.486053782Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004464,ord_0015983,v2_pay_0004464,cus_1b3403efa26bfa5b,2010-10-16T02:22:49.291617743Z,damaged,3608917,3608917,76,False,False,False,genuine_product_defect_burst,2010-11-08T02:22:49.291617743Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004465,ord_0015470,v2_pay_0004465,cus_7336e97f200b1ec7,2010-10-16T03:20:46.694861340Z,missing,792230,792230,51,True,True,False,routine_legitimate,2010-10-30T03:20:46.694861340Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004466,ord_0014637,v2_pay_0004466,cus_890a7c324adfae64,2010-10-16T04:02:40.372399260Z,not_received,1237147,1237147,213,False,True,False,routine_legitimate,2010-11-07T04:02:40.372399260Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004467,ord_0014644,v2_pay_0004467,cus_1b3403efa26bfa5b,2010-10-16T04:55:07.889952922Z,damaged,7567554,7567554,373,False,True,False,routine_legitimate,2010-11-01T04:55:07.889952922Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004468,ord_0014821,v2_pay_0004468,cus_8bf2169b7c46112a,2010-10-16T06:46:28.886684593Z,missing,378510,378510,32,False,True,False,routine_legitimate,2010-11-05T06:46:28.886684593Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004469,ord_0015067,v2_pay_0004469,cus_1d7b66a324f5dfb6,2010-10-16T08:05:40.704957472Z,damaged,12640686,12640686,674,False,True,True,peer_deviation,2010-11-02T08:05:40.704957472Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004470,ord_0014999,v2_pay_0004470,cus_5197def2313b3abe,2010-10-16T10:51:01.100349057Z,damaged,876770,876770,177,False,False,False,routine_legitimate,2010-10-30T10:51:01.100349057Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004471,ord_0014687,v2_pay_0004471,cus_cb4a5626755f1e4e,2010-10-16T10:56:16.874650284Z,not_received,1221440,1221440,32,False,True,False,routine_legitimate,2010-11-04T10:56:16.874650284Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004472,ord_0015285,v2_pay_0004472,cus_690587c6282037fa,2010-10-16T12:54:08.265312006Z,not_received,40167560,40167560,1743,False,True,False,routine_legitimate,2010-11-05T12:54:08.265312006Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004473,ord_0015342,v2_pay_0004473,cus_3dd0572bfe41cd9a,2010-10-16T14:30:41.630487438Z,damaged,2496259,2496259,78,False,False,False,routine_legitimate,2010-11-04T14:30:41.630487438Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004474,ord_0014517,v2_pay_0004474,cus_2412b37ec7f200df,2010-10-16T15:10:57.530381706Z,not_received,1350440,1350440,119,False,True,False,routine_legitimate,2010-11-08T15:10:57.530381706Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004475,ord_0014570,v2_pay_0004475,cus_c4ac746ec97c0996,2010-10-16T16:40:20.151488767Z,not_received,597893,597893,16,False,True,False,routine_legitimate,2010-11-04T16:40:20.151488767Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004476,ord_0014888,v2_pay_0004476,cus_96045bcde49cc135,2010-10-16T16:57:22.316800746Z,missing,525388,525388,8,False,True,False,routine_legitimate,2010-11-08T16:57:22.316800746Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004477,ord_0014151,v2_pay_0004477,cus_5592d0a106a5fea6,2010-10-16T18:23:09.617999036Z,missing,2091450,2091450,199,False,False,False,routine_legitimate,2010-10-31T18:23:09.617999036Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004478,ord_0014562,v2_pay_0004478,cus_7ca596803bff0a1d,2010-10-16T18:36:15.674258918Z,missing,119921395,119921395,4457,True,True,True,claim_timing,2010-11-06T18:36:15.674258918Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004479,ord_0015373,v2_pay_0004479,cus_fcb1c8fcbdc33a46,2010-10-16T19:11:45.012902512Z,damaged,1264111,1264111,190,False,False,False,high_value_loyal_customer,2010-10-31T19:11:45.012902512Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004480,ord_0014799,v2_pay_0004480,cus_b6df4c3f503bf3f5,2010-10-16T19:26:09.276969810Z,size,1104638,1104638,66,False,True,False,first_time_refund,2010-11-01T19:26:09.276969810Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004481,ord_0015411,v2_pay_0004481,cus_871a384504817595,2010-10-16T19:41:09.541857481Z,damaged,546203,546203,19,True,True,True,claim_reason_inconsistency,2010-11-05T19:41:09.541857481Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004482,ord_0014572,v2_pay_0004482,cus_4beca9e3b90ed4f2,2010-10-16T21:50:13.600486760Z,not_received,296893,296893,63,False,True,False,routine_legitimate,2010-11-08T21:50:13.600486760Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004483,ord_0014747,v2_pay_0004483,cus_cc1836fb587d7b14,2010-10-16T21:58:00.969860827Z,damaged,232542,232542,1,False,True,False,routine_legitimate,2010-11-02T21:58:00.969860827Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004484,ord_0015853,v2_pay_0004484,cus_54aa69cd33ce1230,2010-10-16T22:21:45.892354231Z,not_received,2435850,2435850,245,False,False,False,cold_start_customer,2010-11-02T22:21:45.892354231Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004485,ord_0015361,v2_pay_0004485,cus_15b2aca6e07b536b,2010-10-16T22:59:05.312691051Z,size,961932,961932,27,False,True,False,routine_legitimate,2010-11-07T22:59:05.312691051Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004486,ord_0015374,v2_pay_0004486,cus_68d20d55efda92da,2010-10-17T00:07:51.347794598Z,damaged,1322453,1322453,1,False,True,False,routine_legitimate,2010-11-05T00:07:51.347794598Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004487,ord_0014620,v2_pay_0004487,cus_ca553ca6b884c7d7,2010-10-17T00:35:38.813031235Z,size,2435979,2435979,100,False,True,False,unusual_legitimate_purchase,2010-11-07T00:35:38.813031235Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004488,ord_0014090,v2_pay_0004488,cus_8001feca4d7200c7,2010-10-17T00:52:08.050059508Z,missing,1069882,1069882,33,False,True,False,routine_legitimate,2010-11-02T00:52:08.050059508Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004489,ord_0014426,v2_pay_0004489,cus_6041a6637b39de7e,2010-10-17T02:44:10.921780336Z,damaged,514442,514442,85,False,True,False,routine_legitimate,2010-11-07T02:44:10.921780336Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004490,ord_0014549,v2_pay_0004490,cus_4b08840c6e926cde,2010-10-17T02:55:50.403699771Z,not_received,2521633,2521633,98,False,False,False,routine_legitimate,2010-11-07T02:55:50.403699771Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004491,ord_0014092,v2_pay_0004491,cus_7ca596803bff0a1d,2010-10-17T03:21:56.072172669Z,damaged,11374832,11374832,823,True,False,False,routine_legitimate,2010-11-05T03:21:56.072172669Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004492,ord_0014546,v2_pay_0004492,cus_c16fe2713b98288a,2010-10-17T04:30:06.925187998Z,size,1067367,1067367,555,True,False,False,routine_legitimate,2010-11-07T04:30:06.925187998Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004493,ord_0015303,v2_pay_0004493,cus_5182677586f28ba4,2010-10-17T05:56:48.710227521Z,not_received,3015073,3015073,31,False,False,True,supporting_entity_pattern,2010-11-06T05:56:48.710227521Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004494,ord_0015337,v2_pay_0004494,cus_fecc4bb021601174,2010-10-17T07:08:06.420890928Z,damaged,248113,248113,1,False,True,False,routine_legitimate,2010-11-09T07:08:06.420890928Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004495,ord_0015665,v2_pay_0004495,cus_621e861ae8070e4d,2010-10-17T07:09:08.146524451Z,other,4342618,4342618,318,False,False,False,missing_evidence,2010-11-09T07:09:08.146524451Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004496,ord_0015212,v2_pay_0004496,cus_1dff302f59336dc9,2010-10-17T08:07:46.099709605Z,not_received,21395249,21395249,1520,False,True,False,routine_legitimate,2010-11-07T08:07:46.099709605Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004497,ord_0015807,v2_pay_0004497,cus_83dd3d2680c812c1,2010-10-17T08:15:55.062386010Z,damaged,841158,841158,2,False,True,False,routine_legitimate,2010-11-05T08:15:55.062386010Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004498,ord_0015046,v2_pay_0004498,cus_3d1a61effe108614,2010-10-17T12:29:26.064371754Z,missing,212360,212360,21,True,True,True,cross_category_escalation,2010-11-01T12:29:26.064371754Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004499,ord_0015495,v2_pay_0004499,cus_164a03c7ee262689,2010-10-17T13:43:39.431530762Z,size,1800730,1800730,120,True,True,False,routine_legitimate,2010-11-01T13:43:39.431530762Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004500,ord_0015241,v2_pay_0004500,cus_d174b22a46105d54,2010-10-17T16:02:22.938551029Z,missing,705149,705149,56,False,True,False,routine_legitimate,2010-11-06T16:02:22.938551029Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004501,ord_0014843,v2_pay_0004501,cus_5fd6ef7a134e922e,2010-10-17T17:41:33.576445370Z,other,2868034,2868034,304,False,True,False,routine_legitimate,2010-10-31T17:41:33.576445370Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004502,ord_0015401,v2_pay_0004502,cus_c4ac746ec97c0996,2010-10-17T18:10:29.871725431Z,missing,3318892,3318892,129,False,True,False,routine_legitimate,2010-11-05T18:10:29.871725431Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004503,ord_0014514,v2_pay_0004503,cus_645403d27ab1bc63,2010-10-17T19:33:39.472516346Z,missing,322781,322781,27,False,True,False,routine_legitimate,2010-11-03T19:33:39.472516346Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004504,ord_0016193,v2_pay_0004504,cus_e8c1e804fb88730b,2010-10-17T20:51:26.519090391Z,other,835197,835197,78,False,True,False,routine_legitimate,2010-11-07T20:51:26.519090391Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004505,ord_0015112,v2_pay_0004505,cus_3df512a70a614b09,2010-10-17T21:58:50.226727878Z,damaged,1640485,1640485,84,False,True,False,routine_legitimate,2010-11-09T21:58:50.226727878Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004506,ord_0015137,v2_pay_0004506,cus_0f822858f6326c41,2010-10-17T22:16:02.368585203Z,missing,1385644,1385644,133,True,True,False,routine_legitimate,2010-11-09T22:16:02.368585203Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004507,ord_0014432,v2_pay_0004507,cus_4f81751c8becf53e,2010-10-18T00:05:41.934302624Z,damaged,238138,238138,16,False,False,True,evidence_inconsistency,2010-11-03T00:05:41.934302624Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004508,ord_0015822,v2_pay_0004508,cus_3538d3f181368d32,2010-10-18T00:08:55.602058988Z,missing,140051,140051,1,False,False,False,verifier_unavailable,2010-11-07T00:08:55.602058988Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004509,ord_0015248,v2_pay_0004509,cus_d2446aa3993741f7,2010-10-18T00:53:45.798570667Z,other,1240222,1240222,179,False,False,False,routine_legitimate,2010-11-05T00:53:45.798570667Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0004510,ord_0014896,v2_pay_0004510,cus_7e31a2175895e43a,2010-10-18T01:34:14.947950586Z,damaged,92686,92686,15,False,True,False,routine_legitimate,2010-11-03T01:34:14.947950586Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
