refund_request_id,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated
v2_rr_0011130,False,routine_legitimate,2011-12-09T16:20:20.678353820Z,consistent
v2_rr_0011131,False,genuine_product_defect_burst,2011-12-07T16:48:24.318908985Z,consistent
v2_rr_0011132,False,routine_legitimate,2011-12-13T18:21:25.868020116Z,consistent
v2_rr_0011133,False,routine_legitimate,2011-12-16T20:02:23.091509725Z,consistent
v2_rr_0011134,False,routine_legitimate,2011-12-12T20:50:34.077295917Z,inconsistent
v2_rr_0011135,False,routine_legitimate,2011-12-12T22:20:49.736350928Z,consistent
v2_rr_0011136,False,high_value_loyal_customer,2011-12-13T22:57:28.663665558Z,consistent
v2_rr_0011137,False,routine_legitimate,2011-12-15T23:49:03.232360375Z,consistent
v2_rr_0011138,False,routine_legitimate,2011-12-13T00:42:34.925118038Z,consistent
v2_rr_0011139,False,routine_legitimate,2011-12-14T02:27:13.349010051Z,consistent
v2_rr_0011140,True,claim_timing,2011-12-11T02:47:54.351478491Z,inconsistent
v2_rr_0011141,False,routine_legitimate,2011-12-17T03:39:39.232788139Z,consistent
v2_rr_0011142,True,claim_reason_inconsistency,2011-12-14T04:29:21.892053906Z,inconsistent
v2_rr_0011143,False,routine_legitimate,2011-12-13T05:50:10.728178058Z,inconsistent
v2_rr_0011144,False,routine_legitimate,2011-12-10T06:53:21.245670370Z,consistent
v2_rr_0011145,False,routine_legitimate,2011-12-17T07:35:42.826514451Z,consistent
v2_rr_0011146,False,routine_legitimate,2011-12-15T08:51:41.571412588Z,consistent
v2_rr_0011147,False,routine_legitimate,2011-12-12T09:12:59.618054439Z,consistent
v2_rr_0011148,False,first_time_refund,2011-12-08T09:52:14.983152202Z,consistent
v2_rr_0011149,False,routine_legitimate,2011-12-10T10:11:49.779510382Z,consistent
v2_rr_0011150,False,routine_legitimate,2011-12-11T10:24:41.845577488Z,consistent
v2_rr_0011151,False,routine_legitimate,2011-12-15T10:54:03.597329229Z,evidence_inconclusive
v2_rr_0011152,False,cold_start_customer,2011-12-12T12:11:25.131213794Z,consistent
v2_rr_0011153,False,unusual_legitimate_purchase,2011-12-14T16:33:46.590128645Z,consistent
v2_rr_0011154,True,supporting_entity_pattern,2011-12-10T17:26:03.691854218Z,evidence_inconclusive
v2_rr_0011155,False,routine_legitimate,2011-12-17T17:54:03.146040880Z,consistent
v2_rr_0011156,False,routine_legitimate,2011-12-13T19:18:46.075181235Z,consistent
v2_rr_0011157,False,routine_legitimate,2011-12-12T20:15:02.565776956Z,evidence_inconclusive
v2_rr_0011158,False,routine_legitimate,2011-12-16T21:15:37.898036889Z,consistent
v2_rr_0011159,True,cross_category_escalation,2011-12-11T22:29:16.777852062Z,consistent
v2_rr_0011160,False,missing_evidence,2011-12-17T02:09:20.193471890Z,evidence_inconclusive
v2_rr_0011161,False,verifier_unavailable,2011-12-17T03:12:02.385534402Z,verifier_unavailable
v2_rr_0011162,False,routine_legitimate,2011-12-17T04:53:24.819174960Z,consistent
v2_rr_0011163,False,routine_legitimate,2011-12-13T04:53:48.269940188Z,consistent
v2_rr_0011164,False,routine_legitimate,2011-12-18T05:11:07.784361009Z,consistent
v2_rr_0011165,False,genuine_product_defect_burst,2011-12-14T05:19:43.112063847Z,consistent
v2_rr_0011166,False,routine_legitimate,2011-12-15T07:38:40.877962395Z,evidence_inconclusive
v2_rr_0011167,True,evidence_inconsistency,2011-12-10T07:41:30.675693333Z,inconsistent
v2_rr_0011168,False,routine_legitimate,2011-12-11T08:05:45.826128578Z,consistent
v2_rr_0011169,False,routine_legitimate,2011-12-17T08:11:51.113192583Z,inconsistent
v2_rr_0011170,False,high_value_loyal_customer,2011-12-09T08:40:09.383922837Z,consistent
v2_rr_0011171,False,first_time_refund,2011-12-13T09:44:34.995480706Z,consistent
v2_rr_0011172,False,routine_legitimate,2011-12-17T10:26:11.557724099Z,consistent
v2_rr_0011173,False,routine_legitimate,2011-12-18T19:08:29.524979936Z,consistent
v2_rr_0011174,False,routine_legitimate,2011-12-09T19:54:52.980139676Z,evidence_inconclusive
v2_rr_0011175,False,cold_start_customer,2011-12-10T20:01:24.952423740Z,evidence_inconclusive
v2_rr_0011176,False,unusual_legitimate_purchase,2011-12-10T20:35:54.714007497Z,consistent
v2_rr_0011177,False,missing_evidence,2011-12-09T21:03:46.313526387Z,evidence_inconclusive
v2_rr_0011178,False,routine_legitimate,2011-12-18T21:04:46.397331361Z,consistent
v2_rr_0011179,False,verifier_unavailable,2011-12-09T22:57:18.701093776Z,verifier_unavailable
v2_rr_0011180,False,routine_legitimate,2011-12-18T23:10:55.357646449Z,consistent
v2_rr_0011181,False,routine_legitimate,2011-12-16T23:49:08.118690915Z,consistent
v2_rr_0011182,False,routine_legitimate,2011-12-18T00:46:41.901223142Z,consistent
v2_rr_0011183,False,routine_legitimate,2011-12-17T00:51:45.105833600Z,consistent
v2_rr_0011184,True,serial_false_claim,2011-12-15T01:00:55.989207234Z,evidence_inconclusive
v2_rr_0011185,False,routine_legitimate,2011-12-10T01:26:49.265566760Z,consistent
v2_rr_0011186,False,routine_legitimate,2011-12-13T01:40:02.843118385Z,consistent
v2_rr_0011187,False,routine_legitimate,2011-12-18T02:15:14.484857314Z,consistent
v2_rr_0011188,False,genuine_product_defect_burst,2011-12-19T04:08:06.687602323Z,consistent
v2_rr_0011189,False,high_value_loyal_customer,2011-12-17T04:16:26.635124130Z,consistent
v2_rr_0011190,False,routine_legitimate,2011-12-10T06:50:02.493077522Z,consistent
v2_rr_0011191,False,routine_legitimate,2011-12-10T07:19:42.243902454Z,consistent
v2_rr_0011192,True,repeated_claim_pattern,2011-12-18T07:56:01.243876771Z,consistent
v2_rr_0011193,False,routine_legitimate,2011-12-13T08:06:34.228999310Z,consistent
v2_rr_0011194,False,routine_legitimate,2011-12-13T08:39:03.891440457Z,consistent
v2_rr_0011195,False,routine_legitimate,2011-12-18T09:50:43.946881298Z,consistent
v2_rr_0011196,True,peer_deviation,2011-12-12T09:55:38.780953857Z,inconsistent
v2_rr_0011197,False,routine_legitimate,2011-12-17T10:10:38.262312399Z,inconsistent
v2_rr_0011198,False,routine_legitimate,2011-12-16T12:16:14.716157192Z,consistent
v2_rr_0011199,False,routine_legitimate,2011-12-12T13:16:01.497643800Z,inconsistent
v2_rr_0011200,False,first_time_refund,2011-12-18T14:09:43.756374039Z,consistent
v2_rr_0011201,False,routine_legitimate,2011-12-15T15:05:13.715155344Z,consistent
v2_rr_0011202,False,routine_legitimate,2011-12-14T16:34:55.651759544Z,consistent
v2_rr_0011203,True,claim_timing,2011-12-17T18:46:45.624269302Z,evidence_inconclusive
v2_rr_0011204,False,routine_legitimate,2011-12-17T19:03:40.026556366Z,consistent
v2_rr_0011205,False,cold_start_customer,2011-12-15T19:25:36.320397766Z,inconsistent
v2_rr_0011206,False,routine_legitimate,2011-12-16T21:13:48.626580685Z,consistent
v2_rr_0011207,True,claim_reason_inconsistency,2011-12-15T21:59:46.531638363Z,inconsistent
v2_rr_0011208,False,unusual_legitimate_purchase,2011-12-13T22:19:27.177096499Z,consistent
v2_rr_0011209,False,routine_legitimate,2011-12-17T22:28:36.372609049Z,consistent
v2_rr_0011210,False,missing_evidence,2011-12-10T22:37:38.344139602Z,evidence_inconclusive
v2_rr_0011211,False,routine_legitimate,2011-12-18T01:45:39.041312514Z,consistent
v2_rr_0011212,False,verifier_unavailable,2011-12-18T02:17:32.882526086Z,verifier_unavailable
v2_rr_0011213,False,routine_legitimate,2011-12-14T03:00:29.421252288Z,consistent
v2_rr_0011214,False,routine_legitimate,2011-12-15T03:14:43.293130832Z,consistent
v2_rr_0011215,False,genuine_product_defect_burst,2011-12-19T03:54:07.878623395Z,consistent
v2_rr_0011216,False,high_value_loyal_customer,2011-12-15T04:14:00.165547608Z,consistent
v2_rr_0011217,False,routine_legitimate,2011-12-16T05:26:14.584022845Z,consistent
v2_rr_0011218,False,routine_legitimate,2011-12-15T07:14:34.035089174Z,consistent
v2_rr_0011219,True,supporting_entity_pattern,2011-12-17T07:53:13.194905872Z,inconsistent
v2_rr_0011220,False,routine_legitimate,2011-12-13T08:09:25.326020980Z,evidence_inconclusive
v2_rr_0011221,False,routine_legitimate,2011-12-17T10:01:29.986481662Z,consistent
v2_rr_0011222,False,routine_legitimate,2011-12-12T11:46:56.132882269Z,consistent
v2_rr_0011223,False,routine_legitimate,2011-12-15T13:07:23.201509772Z,inconsistent
v2_rr_0011224,False,routine_legitimate,2011-12-17T13:37:21.906189691Z,consistent
v2_rr_0011225,False,routine_legitimate,2011-12-20T14:29:04.334532583Z,consistent
v2_rr_0011226,False,routine_legitimate,2011-12-19T15:09:23.607212727Z,consistent
v2_rr_0011227,True,cross_category_escalation,2011-12-14T15:31:23.025138241Z,inconsistent
v2_rr_0011228,False,routine_legitimate,2011-12-13T17:59:30.293733489Z,consistent
v2_rr_0011229,False,routine_legitimate,2011-12-11T18:38:26.449189794Z,consistent
v2_rr_0011230,False,routine_legitimate,2011-12-20T18:47:13.147452213Z,consistent
v2_rr_0011231,False,routine_legitimate,2011-12-12T19:18:48.320177632Z,consistent
v2_rr_0011232,False,routine_legitimate,2011-12-15T20:59:38.040670299Z,consistent
v2_rr_0011233,False,routine_legitimate,2011-12-20T21:13:56.290679833Z,consistent
v2_rr_0011234,False,first_time_refund,2011-12-14T21:50:46.540196046Z,consistent
v2_rr_0011235,False,routine_legitimate,2011-12-11T22:08:38.691693738Z,consistent
v2_rr_0011236,False,routine_legitimate,2011-12-19T00:00:57.453471579Z,consistent
v2_rr_0011237,False,routine_legitimate,2011-12-18T00:47:38.556599054Z,consistent
v2_rr_0011238,False,routine_legitimate,2011-12-14T01:09:14.812991904Z,consistent
v2_rr_0011239,True,evidence_inconsistency,2011-12-14T02:13:37.418284893Z,inconsistent
v2_rr_0011240,False,routine_legitimate,2011-12-18T03:11:20.846304791Z,consistent
v2_rr_0011241,False,routine_legitimate,2011-12-15T04:52:06.708310908Z,consistent
v2_rr_0011242,False,routine_legitimate,2011-12-21T05:34:14.639008942Z,consistent
v2_rr_0011243,False,routine_legitimate,2011-12-21T06:35:36.507616680Z,consistent
v2_rr_0011244,False,routine_legitimate,2011-12-20T06:47:54.129261910Z,consistent
v2_rr_0011245,False,routine_legitimate,2011-12-12T09:21:34.990974061Z,consistent
v2_rr_0011246,False,routine_legitimate,2011-12-15T09:46:47.881931434Z,evidence_inconclusive
v2_rr_0011247,False,routine_legitimate,2011-12-18T10:00:46.285293298Z,consistent
v2_rr_0011248,False,routine_legitimate,2011-12-16T10:03:43.050361894Z,consistent
v2_rr_0011249,False,routine_legitimate,2011-12-19T10:46:06.747613388Z,consistent
v2_rr_0011250,False,routine_legitimate,2011-12-17T12:39:40.667369964Z,consistent
v2_rr_0011251,False,cold_start_customer,2011-12-14T12:46:37.264649265Z,consistent
v2_rr_0011252,True,serial_false_claim,2011-12-21T14:16:04.414957851Z,inconsistent
v2_rr_0011253,False,routine_legitimate,2011-12-15T14:23:54.123910647Z,consistent
v2_rr_0011254,False,routine_legitimate,2011-12-15T14:27:29.192369856Z,consistent
v2_rr_0011255,False,routine_legitimate,2011-12-21T15:00:25.444524676Z,consistent
v2_rr_0011256,False,routine_legitimate,2011-12-12T16:41:05.333067465Z,consistent
v2_rr_0011257,False,unusual_legitimate_purchase,2011-12-15T18:45:20.541401493Z,consistent
v2_rr_0011258,False,missing_evidence,2011-12-21T19:06:31.839662865Z,evidence_inconclusive
v2_rr_0011259,False,verifier_unavailable,2011-12-18T19:57:34.316783404Z,verifier_unavailable
v2_rr_0011260,True,repeated_claim_pattern,2011-12-15T22:43:05.817900745Z,inconsistent
v2_rr_0011261,True,peer_deviation,2011-12-18T22:52:19.642174629Z,inconsistent
v2_rr_0011262,False,genuine_product_defect_burst,2011-12-14T23:36:53.494019788Z,evidence_inconclusive
v2_rr_0011263,False,high_value_loyal_customer,2011-12-22T00:03:44.109903588Z,consistent
v2_rr_0011264,False,routine_legitimate,2011-12-14T01:42:11.079965263Z,consistent
v2_rr_0011265,False,routine_legitimate,2011-12-15T02:57:59.444202325Z,consistent
v2_rr_0011266,False,first_time_refund,2011-12-16T04:18:47.409642504Z,consistent
v2_rr_0011267,False,routine_legitimate,2011-12-15T05:58:48.016414748Z,consistent
v2_rr_0011268,False,routine_legitimate,2011-12-22T06:32:48.875108696Z,inconsistent
v2_rr_0011269,False,routine_legitimate,2011-12-17T07:22:22.333827242Z,consistent
v2_rr_0011270,False,routine_legitimate,2011-12-19T08:27:58.590181975Z,consistent
v2_rr_0011271,False,cold_start_customer,2011-12-20T08:44:30.826049694Z,evidence_inconclusive
v2_rr_0011272,False,routine_legitimate,2011-12-14T10:09:21.176442690Z,consistent
v2_rr_0011273,False,routine_legitimate,2011-12-19T10:20:17.370619826Z,consistent
v2_rr_0011274,False,routine_legitimate,2011-12-13T12:02:23.193971211Z,consistent
v2_rr_0011275,False,routine_legitimate,2011-12-21T13:23:16.509534595Z,consistent
v2_rr_0011276,False,routine_legitimate,2011-12-22T13:41:52.492848763Z,inconsistent
v2_rr_0011277,False,routine_legitimate,2011-12-18T13:44:21.866856456Z,inconsistent
v2_rr_0011278,False,routine_legitimate,2011-12-14T13:45:52.704585422Z,inconsistent
v2_rr_0011279,False,routine_legitimate,2011-12-22T13:51:37.523682264Z,consistent
v2_rr_0011280,False,routine_legitimate,2011-12-14T14:01:42.060268864Z,inconsistent
v2_rr_0011281,False,routine_legitimate,2011-12-16T15:22:19.757653981Z,consistent
v2_rr_0011282,False,routine_legitimate,2011-12-16T17:35:49.234106724Z,evidence_inconclusive
v2_rr_0011283,False,unusual_legitimate_purchase,2011-12-15T17:55:21.824368176Z,evidence_inconclusive
v2_rr_0011284,True,claim_timing,2011-12-13T20:05:09.293209711Z,consistent
v2_rr_0011285,True,claim_reason_inconsistency,2011-12-22T20:42:28.014988009Z,inconsistent
v2_rr_0011286,False,missing_evidence,2011-12-21T21:12:04.307947146Z,evidence_inconclusive
v2_rr_0011287,False,verifier_unavailable,2011-12-14T22:54:36.687212386Z,verifier_unavailable
v2_rr_0011288,False,routine_legitimate,2011-12-21T23:00:51.638696384Z,consistent
v2_rr_0011289,False,genuine_product_defect_burst,2011-12-22T00:05:07.339600958Z,consistent
v2_rr_0011290,False,routine_legitimate,2011-12-20T01:00:27.059992737Z,consistent
v2_rr_0011291,False,routine_legitimate,2011-12-22T01:52:14.625248712Z,consistent
v2_rr_0011292,False,routine_legitimate,2011-12-15T03:16:57.554514764Z,consistent
v2_rr_0011293,False,routine_legitimate,2011-12-19T03:25:30.834856753Z,consistent
v2_rr_0011294,True,supporting_entity_pattern,2011-12-23T03:57:37.180534249Z,inconsistent
v2_rr_0011295,False,routine_legitimate,2011-12-18T04:09:21.095389508Z,consistent
v2_rr_0011296,False,routine_legitimate,2011-12-15T04:31:45.347215224Z,consistent
v2_rr_0011297,False,routine_legitimate,2011-12-17T04:46:37.782179781Z,consistent
v2_rr_0011298,True,cross_category_escalation,2011-12-18T04:59:07.163462452Z,inconsistent
v2_rr_0011299,False,routine_legitimate,2011-12-22T05:46:59.215035346Z,consistent
v2_rr_0011300,True,evidence_inconsistency,2011-12-16T06:31:18.254678511Z,inconsistent
v2_rr_0011301,False,routine_legitimate,2011-12-16T07:33:50.460201658Z,evidence_inconclusive
v2_rr_0011302,False,high_value_loyal_customer,2011-12-15T07:38:53.625962305Z,consistent
v2_rr_0011303,False,routine_legitimate,2011-12-20T07:59:20.831405334Z,consistent
v2_rr_0011304,False,routine_legitimate,2011-12-20T09:15:16.167730398Z,consistent
v2_rr_0011305,False,routine_legitimate,2011-12-16T10:12:14.514548621Z,consistent
v2_rr_0011306,False,first_time_refund,2011-12-22T10:26:25.172403207Z,consistent
v2_rr_0011307,False,routine_legitimate,2011-12-21T10:45:53.306242165Z,consistent
v2_rr_0011308,False,routine_legitimate,2011-12-20T11:09:46.408603204Z,consistent
v2_rr_0011309,False,routine_legitimate,2011-12-16T11:13:32.037197228Z,consistent
v2_rr_0011310,False,routine_legitimate,2011-12-17T12:32:12.417860654Z,consistent
v2_rr_0011311,False,routine_legitimate,2011-12-21T12:36:26.452794165Z,consistent
v2_rr_0011312,False,routine_legitimate,2011-12-14T12:39:30.147437150Z,consistent
v2_rr_0011313,True,serial_false_claim,2011-12-16T12:42:01.846549088Z,inconsistent
v2_rr_0011314,False,routine_legitimate,2011-12-18T13:13:25.776129492Z,consistent
v2_rr_0011315,False,cold_start_customer,2011-12-22T13:18:34.140792705Z,consistent
v2_rr_0011316,False,routine_legitimate,2011-12-23T13:47:31.514204463Z,consistent
v2_rr_0011317,True,repeated_claim_pattern,2011-12-18T14:28:11.051769399Z,inconsistent
v2_rr_0011318,False,unusual_legitimate_purchase,2011-12-22T16:13:12.819333146Z,consistent
v2_rr_0011319,False,missing_evidence,2011-12-19T16:21:27.702159552Z,evidence_inconclusive
v2_rr_0011320,False,routine_legitimate,2011-12-14T17:11:28.034960216Z,consistent
v2_rr_0011321,False,routine_legitimate,2011-12-17T17:18:25.801166454Z,consistent
v2_rr_0011322,False,routine_legitimate,2011-12-14T20:11:14.494137609Z,inconsistent
v2_rr_0011323,False,verifier_unavailable,2011-12-17T20:16:46.799216521Z,verifier_unavailable
v2_rr_0011324,False,routine_legitimate,2011-12-20T23:41:34.887471615Z,consistent
v2_rr_0011325,False,routine_legitimate,2011-12-23T00:50:15.495104098Z,consistent
v2_rr_0011326,False,genuine_product_defect_burst,2011-12-22T01:02:15.666663816Z,consistent
v2_rr_0011327,False,routine_legitimate,2011-12-20T02:13:45.287802540Z,consistent
v2_rr_0011328,False,routine_legitimate,2011-12-23T03:41:38.007755820Z,consistent
v2_rr_0011329,False,routine_legitimate,2011-12-19T04:07:46.127165022Z,consistent
v2_rr_0011330,False,routine_legitimate,2011-12-15T04:27:23.706735033Z,consistent
v2_rr_0011331,False,routine_legitimate,2011-12-16T04:47:09.409736800Z,inconsistent
v2_rr_0011332,False,routine_legitimate,2011-12-22T04:58:05.346532250Z,consistent
v2_rr_0011333,True,peer_deviation,2011-12-17T05:12:10.824159620Z,inconsistent
v2_rr_0011334,False,routine_legitimate,2011-12-24T05:14:05.954111793Z,consistent
v2_rr_0011335,False,routine_legitimate,2011-12-20T05:48:26.508742725Z,evidence_inconclusive
v2_rr_0011336,False,routine_legitimate,2011-12-21T08:23:54.297232318Z,consistent
v2_rr_0011337,False,routine_legitimate,2011-12-24T09:02:10.642746927Z,consistent
v2_rr_0011338,False,high_value_loyal_customer,2011-12-17T11:39:10.848717591Z,consistent
v2_rr_0011339,False,routine_legitimate,2011-12-24T13:32:06.474227017Z,consistent
v2_rr_0011340,False,routine_legitimate,2011-12-16T13:41:27.291626107Z,consistent
v2_rr_0011341,False,routine_legitimate,2011-12-20T14:17:53.895095787Z,consistent
v2_rr_0011342,False,routine_legitimate,2011-12-16T14:23:38.154335394Z,consistent
v2_rr_0011343,False,first_time_refund,2011-12-20T15:51:56.611307976Z,consistent
v2_rr_0011344,False,routine_legitimate,2011-12-17T16:04:23.327927570Z,consistent
v2_rr_0011345,True,claim_timing,2011-12-19T16:40:15.544691680Z,evidence_inconclusive
v2_rr_0011346,False,cold_start_customer,2011-12-23T20:27:12.496857706Z,evidence_inconclusive
v2_rr_0011347,False,routine_legitimate,2011-12-19T23:15:04.154623720Z,consistent
v2_rr_0011348,False,routine_legitimate,2011-12-24T01:27:53.607018201Z,consistent
v2_rr_0011349,False,unusual_legitimate_purchase,2011-12-17T05:47:31.928810716Z,consistent
v2_rr_0011350,False,missing_evidence,2011-12-18T06:33:24.916057309Z,evidence_inconclusive
v2_rr_0011351,False,routine_legitimate,2011-12-23T07:38:00.373854574Z,consistent
v2_rr_0011352,False,routine_legitimate,2011-12-18T08:34:06.514302327Z,consistent
v2_rr_0011353,False,routine_legitimate,2011-12-18T08:48:42.998200300Z,consistent
v2_rr_0011354,False,routine_legitimate,2011-12-19T09:28:15.659845368Z,consistent
